date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-05-22,MI,61075,441282,,955,,470,,348,,28234,A+,2020-05-22 11:00:00,2c86d51e5d73944d37e951951eb24d9934654695,2020-05-22T11:00:00Z,5586,,502357,502357,502357,26,31,0,19494,465,19959,71,US-UM,2020-07-25 00:05:13,US
2020-05-22,MI,61075,441282,,955,,470,,348,,28234,A+,2020-05-22 11:00:00,2c86d51e5d73944d37e951951eb24d9934654695,2020-05-22T11:00:00Z,5586,,502357,502357,502357,26,31,0,19494,465,19959,26,US-MI,2020-07-25 00:05:13,US
2020-05-22,MN,22374,186436,,534,2432,233,806,,,12696,A,2020-05-21 17:00:00,947fbf7e611ef10d3dc7bca46e2063b4f41004e0,2020-05-21T17:00:00Z,851,2432,208810,208810,208810,27,33,52,8930,792,9722,27,US-MN,2020-07-25 00:05:13,US
2020-05-22,MO,11558,161388,,711,,,,93,,,B,2020-05-22 15:00:00,6a276554c5c3a7b49e3e95d4e599c84059b40998,2020-05-22T15:00:00Z,671,,172946,172946,172946,29,10,0,10636,218,10854,29,US-MO,2020-07-25 00:05:13,US
2020-05-22,MP,22,4296,,,,,,,,13,D,2020-05-22 00:00:00,11c1bb4a9f4a1c055657809f373994bb5ec01669,2020-05-22T00:00:00Z,2,,4318,4318,4318,69,0,0,229,0,229,69,US-MP,2020-07-25 00:05:13,US
2020-05-22,MS,12624,125349,,557,1966,159,,85,,7681,A,2020-05-21 19:00:00,b8f5956830cbd3c91106177847e76b0f763b8bb9,2020-05-21T19:00:00Z,596,1966,137973,137973,137973,28,16,34,11601,402,12003,28,US-MS,2020-07-25 00:05:13,US
2020-05-22,MT,479,31378,,3,65,,,,,441,C,2020-05-22 12:05:00,e78cdd548c3dbcb4e4250207d80c35bbb4ff6627,2020-05-22T12:05:00Z,16,65,31857,31857,31857,30,0,0,1333,0,1333,30,US-MT,2020-07-25 00:05:13,US
2020-05-22,NC,21618,281606,,568,,,,,,11637,A,2020-05-22 10:51:00,f499b773018a64c4eb0c65e7f13c0b60b301794f,2020-05-22T10:51:00Z,728,,303224,303224,303224,37,12,0,11821,758,12579,37,US-NC,2020-07-25 00:05:13,US
2020-05-22,ND,2317,60513,,39,147,,,,,1405,C,2020-05-22 13:00:00,4e506ea8d9db5b2f060bf9ce031d6012529bd8c0,2020-05-22T13:00:00Z,39,147,62830,62830,62830,38,1,3,1463,88,1551,38,US-ND,2020-07-25 00:05:13,US
2020-05-22,NE,11425,66994,,,,,,,,,D,2020-05-21 19:50:00,78cffe7628bbb497c42b1e520940f03fd89a30c3,2020-05-21T19:50:00Z,143,,78419,78419,78419,31,5,0,2476,303,2779,31,US-NE,2020-07-25 00:05:13,US
2020-05-22,NH,3935,51165,1526,97,393,,120,,,1767,B,2020-05-21 09:00:00,bb589ba0f95f6120cc4ec932de37129d3d6d8419,2020-05-21T09:00:00Z,199,393,56626,55100,55100,33,9,8,2203,67,2270,33,US-NH,2020-07-25 00:05:13,US
2020-05-22,NJ,152719,402595,,3049,,846,,674,,24491,A+,2020-05-22 13:00:00,d8b64252aa5b1870b13db5565204b1d37badc7a7,2020-05-22T13:00:00Z,10985,,555314,555314,555314,34,142,0,9793,1247,11040,34,US-NJ,2020-07-25 00:05:13,US
2020-05-22,NM,6472,146295,,205,1139,,,,,2041,C,2020-05-21 18:00:00,046c878b8e0237a53abbef60e6fb77df4343f38c,2020-05-21T18:00:00Z,294,1139,152767,152767,152767,35,11,0,5268,155,5423,35,US-NM,2020-07-25 00:05:13,US
2020-05-22,NV,7401,92540,,404,,90,,51,,339,A+,2020-05-22 09:30:00,0e0973131536f9af75198b22b73c0b6e85e6d12f,2020-05-22T09:30:00Z,400,,99941,99941,99941,32,3,0,5413,146,5559,32,US-NV,2020-07-25 00:05:13,US
2020-05-22,NY,358154,1242639,,4844,87843,1581,,1254,,63292,A,2020-05-22 00:00:00,d2b164be3a94075307f502d9ba367792399cf070,2020-05-22T00:00:00Z,23195,87843,1600793,1600793,1600793,36,112,205,44042,1696,45738,36,US-NY,2020-07-25 00:05:13,US
2020-05-22,OH,30794,277006,,879,5379,362,1416,232,,,B,2020-05-22 14:00:00,065608b6bbd03c0e0313c20a6a7424e54529033b,2020-05-22T14:00:00Z,1872,5379,307800,307800,307800,39,36,84,8095,627,8722,39,US-OH,2020-07-25 00:05:13,US
2020-05-22,OK,5849,147318,,190,926,94,,,,4533,A+,2020-05-22 00:00:00,4d5ba4463716fc9df3fbe686e8a2716838552e8b,2020-05-22T00:00:00Z,307,926,153167,153167,153167,40,3,9,3403,169,3572,40,US-OK,2020-07-25 00:05:13,US
2020-05-22,OR,3864,103975,,146,737,47,,16,,1376,A+,2020-05-22 11:00:00,5d7b44d311a5cebe8d5b1b8729dc3a771b1fd1e9,2020-05-22T11:00:00Z,147,737,107839,107839,107839,41,2,5,2568,47,2615,41,US-OR,2020-07-25 00:05:13,US
2020-05-22,PA,66258,312743,,1580,,,,368,,37767,A,2020-05-22 00:00:00,eea5b8f8ea0b7b2895ef703d567116b3211b5aa8,2020-05-22T00:00:00Z,4984,,379001,379001,379001,42,115,0,9229,866,10095,95,US-UM,2020-07-25 00:05:13,US
2020-05-22,PA,66258,312743,,1580,,,,368,,37767,A,2020-05-22 00:00:00,eea5b8f8ea0b7b2895ef703d567116b3211b5aa8,2020-05-22T00:00:00Z,4984,,379001,379001,379001,42,115,0,9229,866,10095,42,US-PA,2020-07-25 00:05:13,US
2020-05-22,PR,3030,40488,,96,,12,,6,,,B,2020-05-22 05:51:00,7266fbe98933953070fd375b8f37949f209f5876,2020-05-22T05:51:00Z,126,,43518,43518,43518,72,0,0,0,117,117,72,US-PR,2020-07-25 00:05:13,US
2020-05-22,RI,13949,87850,,242,1537,56,,40,,1084,A+,2020-05-22 03:00:00,bd061a0a20751e64934bdbd2ed5937d9ceedf374,2020-05-22T03:00:00Z,579,1537,101799,101799,101799,44,23,31,1451,201,1652,44,US-RI,2020-07-25 00:05:13,US
2020-05-22,SC,9638,140385,,429,1534,,,,,5743,A+,2020-05-22 16:00:00,86a9139876d944b997bcd911f07506334afbcc3d,2020-05-22T16:00:00Z,419,1534,150023,150023,150023,45,12,90,11322,463,11785,45,US-SC,2020-07-25 00:05:13,US
2020-05-22,SD,4356,27988,,83,351,,,,,3267,C,2020-05-21 18:00:00,c726ef389d1722c97a04304334c377fad391e7dc,2020-05-21T18:00:00Z,50,351,32344,32344,32344,46,2,9,937,106,1043,46,US-SD,2020-07-25 00:05:13,US
2020-05-22,TN,19394,348776,,570,1560,,,,,12566,B,2020-05-22 15:00:00,53a0a4d16a4a84fd8d541cbc3c0dfaab8686da31,2020-05-22T15:00:00Z,315,1560,368170,368170,368170,47,2,21,7154,433,7587,47,US-TN,2020-07-25 00:05:13,US
2020-05-22,TX,53449,687913,,1578,,,,,,31223,B,2020-05-21 17:55:00,5775bfc3accb69af1e989c7b5963047f1a6ab034,2020-05-21T17:55:00Z,1480,,741362,741362,741362,48,40,0,0,1181,1181,48,US-TX,2020-07-25 00:05:13,US
2020-05-22,UT,8057,178777,,163,660,,210,,88,4748,B,2020-05-22 15:00:00,6a6d6f2b1c423507c644e4340b389986bbfb6edc,2020-05-22T15:00:00Z,93,660,186834,186834,186834,49,1,13,3777,183,3960,49,US-UT,2020-07-25 00:05:13,US
2020-05-22,VA,34950,190225,464,1459,6422,366,,207,,4963,A+,2020-05-21 17:00:00,f9681f4e5725433eef49c1d154cde565a41fd917,2020-05-21T17:00:00Z,1136,6422,225639,225175,225175,51,37,153,5763,813,6576,51,US-VA,2020-07-25 00:05:13,US
2020-05-22,VI,69,1343,45,,,,,,,61,C,2020-05-22 07:29:00,e83ea8ab7ecb339911afb2cfbf451380bd0b9133,2020-05-22T07:29:00Z,6,,1457,1412,1412,78,0,0,29,0,29,78,US-VI,2020-07-25 00:05:13,US
2020-05-22,VT,952,24781,,16,,,,,,834,B,2020-05-22 00:00:00,5e29b632a1bd1a9cf9d4ee2970fe06ab1656513d,2020-05-22T00:00:00Z,54,,25733,25733,25733,50,0,0,30,2,32,50,US-VT,2020-07-25 00:05:13,US
2020-05-22,WA,21283,280444,,332,3156,,,85,,,B,2020-05-21 02:59:00,3f809802f29bf0aae6b5e137c21d98542ec0ee05,2020-05-21T02:59:00Z,1044,3156,301727,301727,301727,53,7,31,4273,295,4568,53,US-WA,2020-07-25 00:05:13,US
2020-05-22,WI,16340,172703,187,583,2259,133,535,,,8362,A+,2020-05-22 00:00:00,e40aae59dbf8766cef855dd34f2501ba7be0bf2a,2020-05-22T00:00:00Z,496,2259,189230,189043,189043,55,9,41,9465,548,10013,79,US-UM,2020-07-25 00:05:13,US
2020-05-22,WI,16340,172703,187,583,2259,133,535,,,8362,A+,2020-05-22 00:00:00,e40aae59dbf8766cef855dd34f2501ba7be0bf2a,2020-05-22T00:00:00Z,496,2259,189230,189043,189043,55,9,41,9465,548,10013,55,US-WI,2020-07-25 00:05:13,US
2020-05-22,WV,1616,83213,,47,,13,,9,,983,B,2020-05-22 10:00:00,18a5395a69f09128482f6d8e7ca4e6183d297297,2020-05-22T10:00:00Z,71,,84829,84829,84829,54,1,0,1665,23,1688,54,US-WV,2020-07-25 00:05:13,US
2020-05-22,WY,803,18621,,10,76,,,,,551,C,2020-05-21 18:02:00,42a2a1b5476032ba13488650c9f7498ad6ace8d0,2020-05-21T18:02:00Z,12,76,19424,19424,19424,56,1,1,568,16,584,56,US-WY,2020-07-25 00:05:13,US
2020-05-21,AK,402,39143,,19,,,,,,356,C,2020-05-21 00:00:00,348de964d1594173deadbf208d08b2333bdcfca9,2020-05-21T00:00:00Z,10,,39545,39545,39545,2,0,0,2500,0,2500,2,US-AK,2020-07-25 00:05:13,US
2020-05-21,AL,13119,157620,,574,1528,,526,,311,,B,2020-05-21 00:00:00,f9d445735d88a524e9dd1bfc4518c466cc38b758,2020-05-21T00:00:00Z,529,1528,170739,170739,170739,1,12,35,5914,375,6289,1,US-AL,2020-07-25 00:05:13,US
2020-05-21,AR,5458,93818,,78,535,,,14,101,3915,A,2020-05-21 00:00:00,d7e1dfb454e9a75b050c98734e0b4828ad5f12f9,2020-05-21T00:00:00Z,110,535,99276,99276,99276,5,3,0,2563,455,3018,5,US-AR,2020-07-25 00:05:13,US
2020-05-21,AS,0,124,,,,,,,,,D,2020-05-19 00:00:00,c61cba3cb0d604409a180aae2a0e5b6cbd84995c,2020-05-19T00:00:00Z,0,,124,124,124,60,0,0,0,0,0,60,US-AS,2020-07-25 00:05:13,US
2020-05-21,AZ,15315,156312,,812,2885,299,,197,,3872,A+,2020-05-21 00:00:00,dbba7ec41c224fdcb79bb217b6decea19e0d7e35,2020-05-21T00:00:00Z,763,2885,171627,171627,171627,4,16,49,5774,418,6192,4,US-AZ,2020-07-25 00:05:13,US
2020-05-21,CA,86197,1334930,,4735,,1310,,,,,B,2020-05-21 00:00:00,19598ce6bacccc5f4d33f829214444dd82832353,2020-05-21T00:00:00Z,3542,,1421127,1421127,1421127,6,106,0,38867,2140,41007,6,US-CA,2020-07-25 00:05:13,US
2020-05-21,CO,22797,112814,,613,3990,,,,,3532,A,2020-05-21 00:00:00,421ee9a161176e20ef9e2f56a307b3d228160c9b,2020-05-21T00:00:00Z,1001,3990,135611,135611,135611,8,33,35,3459,315,3774,8,US-CO,2020-07-25 00:05:13,US
2020-05-21,CT,39208,157239,,816,10946,,,,,6264,B,2020-05-20 08:30:00,3664a11e9161dc5097c20eece18cfebb5db1bb06,2020-05-20T08:30:00Z,3582,10946,196447,196447,196447,9,53,0,5538,191,5729,9,US-CT,2020-07-25 00:05:13,US
2020-05-21,DC,7788,33968,,336,,,,74,,1061,A,2020-05-20 00:00:00,a4a038d6ec4ea1d594b1b5d8ef7d096acc4390c5,2020-05-20T00:00:00Z,412,,41756,41756,41756,11,5,0,1100,237,1337,11,US-DC,2020-07-25 00:05:13,US
2020-05-21,DE,8386,39156,,220,,,,,,4130,B,2020-05-20 18:00:00,3157efebdeb47a6a8b736407853c8ca61cfa5811,2020-05-20T18:00:00Z,417,,47542,47542,47542,10,3,0,1938,192,2130,10,US-DE,2020-07-25 00:05:13,US
2020-05-21,FL,48675,765254,1471,,9200,,,,,,A,2020-05-21 10:09:00,2335e5f57ce8d772714eb51ce2a21af87e44d659,2020-05-21T10:09:00Z,2222,9200,815400,813929,813929,12,49,266,41377,1204,42581,12,US-FL,2020-07-25 00:05:13,US
2020-05-21,GA,40405,367326,,959,7235,,1642,,,,A,2020-05-21 13:00:00,651c1c3d7a3150250540e43b92233896ce007c56,2020-05-21T13:00:00Z,1754,7235,407731,407731,407731,13,67,128,4033,758,4791,13,US-GA,2020-07-25 00:05:13,US
2020-05-21,GU,165,4899,,,,,,,,125,C,2020-05-21 08:00:00,bfc53fc8e7bef29388a6f9a9eeee13486e3cc720,2020-05-21T08:00:00Z,5,,5064,5064,5064,66,0,0,92,0,92,66,US-GU,2020-07-25 00:05:13,US
2020-05-21,HI,643,46506,,,82,,,,,578,C,2020-05-20 18:00:00,99b6ae4cda47d221add1bfbab835754e826d50c3,2020-05-20T18:00:00Z,17,82,47149,47149,47149,15,0,0,843,2,845,84,US-UM,2020-07-25 00:05:13,US
2020-05-21,HI,643,46506,,,82,,,,,578,C,2020-05-20 18:00:00,99b6ae4cda47d221add1bfbab835754e826d50c3,2020-05-20T18:00:00Z,17,82,47149,47149,47149,15,0,0,843,2,845,15,US-HI,2020-07-25 00:05:13,US
2020-05-21,IA,16170,100395,,376,,125,,80,,8672,A+,2020-05-21 00:00:00,a7e8c93141778e7611ff2518e84cbd52ec5fa5df,2020-05-21T00:00:00Z,406,,116565,116565,116565,19,18,0,5261,556,5817,19,US-IA,2020-07-25 00:05:13,US
2020-05-21,ID,2506,36382,,27,221,,91,,,1688,B,2020-05-20 19:00:00,4aabbffcacee49b500d1bbc4af20068a2233f56a,2020-05-20T19:00:00Z,77,221,38888,38888,38888,16,0,6,291,30,321,16,US-ID,2020-07-25 00:05:13,US
2020-05-21,IL,102686,569334,,4107,,1088,,609,,,A,2020-05-21 00:00:00,98ccbfc729b233e60fcbe886783840326917ce09,2020-05-21T00:00:00Z,4607,,672020,672020,672020,17,82,0,27039,2268,29307,17,US-IL,2020-07-25 00:05:13,US
2020-05-21,IN,29936,173059,,1166,4389,409,990,175,,,A+,2020-05-20 23:59:00,1d3f64c6020591d5eb6ca9616b05bbb2a9302637,2020-05-20T23:59:00Z,1913,4389,202995,202995,202995,18,49,0,6595,662,7257,18,US-IN,2020-07-25 00:05:13,US
2020-05-21,KS,8539,62664,,,760,,258,,116,473,A+,2020-05-20 10:00:00,6aba32c89aa91120a33ca077ccf35db4395076de,2020-05-20T10:00:00Z,178,760,71203,71203,71203,20,0,0,0,0,0,20,US-KS,2020-07-25 00:05:13,US
2020-05-21,KY,8167,150505,,474,2016,98,879,,,2919,A,2020-05-20 17:00:00,e7cf0a6e75edb799e34df2c86e0c5dcfabefa929,2020-05-20T17:00:00Z,376,2016,158672,158672,158672,21,10,6,4588,98,4686,21,US-KY,2020-07-25 00:05:13,US
2020-05-21,LA,36504,268877,,884,,,,107,,26249,B,2020-05-21 13:00:00,7d1093d1916709b5d95da474f6506efe78357b3a,2020-05-21T13:00:00Z,2629,,305381,305381,305381,22,21,0,18223,1188,19411,22,US-LA,2020-07-25 00:05:13,US
2020-05-21,MA,90084,411402,,2396,9040,647,,,,,A,2020-05-21 10:00:00,5d1a6dfbb682f66a344f9b342b054049da824215,2020-05-21T10:00:00Z,6148,9040,501486,501486,501486,25,82,143,10419,1114,11533,25,US-MA,2020-07-25 00:05:13,US
2020-05-21,MD,43531,176702,,1374,7485,526,,,,3099,B,2020-05-21 10:00:00,cbd93a13c9b1e1e40eac5d16a73c59189e4d4fa7,2020-05-21T10:00:00Z,2221,7485,220233,220233,220233,24,23,92,3695,1208,4903,24,US-MD,2020-07-25 00:05:13,US
2020-05-21,ME,1877,35450,,41,235,21,,12,,1145,B,2020-05-21 12:00:00,950918074527407ca5c7c964ed917c6eb9231af3,2020-05-21T12:00:00Z,73,235,37327,37327,37327,23,0,4,0,58,58,23,US-ME,2020-07-25 00:05:13,US
2020-05-21,MI,60610,421788,,1054,,472,,361,,28234,A+,2020-05-21 11:00:00,d5d436d79cada40e0d9fac1a2c77764076d72f7b,2020-05-21T11:00:00Z,5555,,482398,482398,482398,26,41,0,15940,459,16399,71,US-UM,2020-07-25 00:05:13,US
2020-05-21,MI,60610,421788,,1054,,472,,361,,28234,A+,2020-05-21 11:00:00,d5d436d79cada40e0d9fac1a2c77764076d72f7b,2020-05-21T11:00:00Z,5555,,482398,482398,482398,26,41,0,15940,459,16399,26,US-MI,2020-07-25 00:05:13,US
2020-05-21,MN,21582,177506,,566,2380,229,787,,,12488,A,2020-05-20 17:00:00,546e838cc2860b1d208c95c597b140709df209b4,2020-05-20T17:00:00Z,818,2380,199088,199088,199088,27,32,72,7307,973,8280,27,US-MN,2020-07-25 00:05:13,US
2020-05-21,MO,11340,150752,,697,,,,99,,,B,2020-05-21 15:00:00,1786197eb55d1d6a30345ee599128bbdf14a2b87,2020-05-21T15:00:00Z,661,,162092,162092,162092,29,30,0,0,108,108,29,US-MO,2020-07-25 00:05:13,US
2020-05-21,MP,22,4067,,,,,,,,13,D,2020-05-21 00:00:00,7c33ee83fadb84ee82123f2c0a83e645c988e80f,2020-05-21T00:00:00Z,2,,4089,4089,4089,69,0,0,271,1,272,69,US-MP,2020-07-25 00:05:13,US
2020-05-21,MS,12222,113748,,638,1932,158,,92,,7681,A,2020-05-20 19:00:00,40338cad6b32eddc2fa6998558d5cc0a77995181,2020-05-20T19:00:00Z,580,1932,125970,125970,125970,28,10,31,5035,255,5290,28,US-MS,2020-07-25 00:05:13,US
2020-05-21,MT,479,30045,,3,65,,,,,440,C,2020-05-21 00:00:00,8f0fc9853d03df12c3e51acfe0870cc14d405e55,2020-05-21T00:00:00Z,16,65,30524,30524,30524,30,0,0,797,1,798,30,US-MT,2020-07-25 00:05:13,US
2020-05-21,NC,20860,269785,,578,,,,,,11637,A,2020-05-21 13:50:00,2e4b20cdae3fed42b685af6debcc65f6522bf0e9,2020-05-21T13:50:00Z,716,,290645,290645,290645,37,14,0,12304,738,13042,37,US-NC,2020-07-25 00:05:13,US
2020-05-21,ND,2229,59050,,39,144,,,,,1340,C,2020-05-21 01:59:00,62bec46f62cd96653bd7319bb4ec4c78db5906f3,2020-05-21T01:59:00Z,38,144,61279,61279,61279,38,1,2,1945,134,2079,38,US-ND,2020-07-25 00:05:13,US
2020-05-21,NE,11122,64518,,,,,,,,,D,2020-05-20 19:55:00,2a87608a1992252ecfdabcea115ab8ed99bb2b57,2020-05-20T19:55:00Z,138,,75640,75640,75640,31,6,0,3229,276,3505,31,US-NE,2020-07-25 00:05:13,US
2020-05-21,NH,3868,48962,1434,103,385,,109,,,1388,B,2020-05-20 09:00:00,109908b59bb68821f4a27eeb8387730ddbc2118a,2020-05-20T09:00:00Z,190,385,54264,52830,52830,33,8,2,1795,147,1942,33,US-NH,2020-07-25 00:05:13,US
2020-05-21,NJ,151472,392802,,3208,,896,,700,,24236,A+,2020-05-21 13:00:00,c34dbc774b0ffa4a6412c1d0cdf9186220c439a4,2020-05-21T13:00:00Z,10843,,544274,544274,544274,34,96,0,11858,1073,12931,34,US-NJ,2020-07-25 00:05:13,US
2020-05-21,NM,6317,141027,,206,1139,,,,,1985,C,2020-05-20 18:35:00,b4c0d36af5486c4da9d28e535cbf564f85d4a042,2020-05-20T18:35:00Z,283,1139,147344,147344,147344,35,7,0,4973,125,5098,35,US-NM,2020-07-25 00:05:13,US
2020-05-21,NV,7255,87127,,410,,92,,52,,339,A+,2020-05-21 10:30:00,750802791096c26f4a5a0fdeac680bdfa4a4932e,2020-05-21T10:30:00Z,397,,94382,94382,94382,32,4,0,3122,89,3211,32,US-NV,2020-07-25 00:05:13,US
2020-05-21,NY,356458,1198597,,5187,87638,1695,,1345,,62826,A,2020-05-21 00:00:00,9d288ca5644a90c76400240bf3cccd4b857de21a,2020-05-21T00:00:00Z,23083,87638,1555055,1555055,1555055,36,107,179,47131,2088,49219,36,US-NY,2020-07-25 00:05:13,US
2020-05-21,OH,30167,268911,,892,5295,349,1397,258,,,B,2020-05-21 14:00:00,f0153b34e419225a87d7bdfb8e0363a0ed3a8e3f,2020-05-21T14:00:00Z,1836,5295,299078,299078,299078,39,55,97,8819,731,9550,39,US-OH,2020-07-25 00:05:13,US
2020-05-21,OK,5680,143915,,201,917,78,,,,4361,A+,2020-05-21 00:00:00,8a6f7031395c935fd5154fb9c9233d76a0f95698,2020-05-21T00:00:00Z,304,917,149595,149595,149595,40,5,12,5076,148,5224,40,US-OK,2020-07-25 00:05:13,US
2020-05-21,OR,3817,101407,,140,732,40,,14,,1406,A+,2020-05-21 11:00:00,f88cc32902af9d355a03deb28353bf9366a209f8,2020-05-21T11:00:00Z,145,732,105224,105224,105224,41,1,9,3059,16,3075,41,US-OR,2020-07-25 00:05:13,US
2020-05-21,PA,65392,303514,,1654,,,,361,,,B,2020-05-21 00:00:00,5f4410cb26df8812d4322e286477a415c6720ae9,2020-05-21T00:00:00Z,4869,,368906,368906,368906,42,245,0,17480,1726,19206,95,US-UM,2020-07-25 00:05:13,US
2020-05-21,PA,65392,303514,,1654,,,,361,,,B,2020-05-21 00:00:00,5f4410cb26df8812d4322e286477a415c6720ae9,2020-05-21T00:00:00Z,4869,,368906,368906,368906,42,245,0,17480,1726,19206,42,US-PA,2020-07-25 00:05:13,US
2020-05-21,PR,2913,40488,,114,,13,,7,,,C,2020-05-21 05:54:00,3db0ce346db09bc0e75ab4e247a5490f42dc762c,2020-05-21T05:54:00Z,126,,43401,43401,43401,72,1,0,40488,47,40535,72,US-PR,2020-07-25 00:05:13,US
2020-05-21,RI,13748,86399,,254,1506,56,,41,,1047,A+,2020-05-21 03:00:00,619cdb2dec4115057466fce6988e743e6c85e5b9,2020-05-21T03:00:00Z,556,1506,100147,100147,100147,44,18,20,1939,169,2108,44,US-RI,2020-07-25 00:05:13,US
2020-05-21,SC,9175,129063,,414,1444,,,,,5451,A+,2020-05-20 17:55:00,dac5f3c2b600bcfd16be275a0bedd1d4f6c368db,2020-05-20T17:55:00Z,407,1444,138238,138238,138238,45,8,0,3056,119,3175,45,US-SC,2020-07-25 00:05:13,US
2020-05-21,SD,4250,27051,,91,342,,,,,3145,C,2020-05-21 11:23:00,98c023b163f0a193266ffe376658c52e7286aa1e,2020-05-21T11:23:00Z,48,342,31301,31301,31301,46,2,9,839,73,912,46,US-SD,2020-07-25 00:05:13,US
2020-05-21,TN,18961,341622,,601,1539,,,,,12191,B,2020-05-21 15:00:00,bc8085ce8175fd846ba5a99c7ce734a3cf82ae7b,2020-05-21T15:00:00Z,313,1539,360583,360583,360583,47,4,24,6141,429,6570,47,US-TN,2020-07-25 00:05:13,US
2020-05-21,TX,52268,687913,,1680,,,,,,30341,B,2020-05-20 16:50:00,a21ac0dc81d6ead852650c6abf0ab0b241edfe0b,2020-05-20T16:50:00Z,1440,,740181,740181,740181,48,21,0,18308,945,19253,48,US-TX,2020-07-25 00:05:13,US
2020-05-21,UT,7874,175000,,169,647,,207,,88,4596,B,2020-05-21 10:45:00,98810c83729292cafa56bce8ae1c952539b65e9b,2020-05-21T10:45:00Z,92,647,182874,182874,182874,49,2,16,3046,164,3210,49,US-UT,2020-07-25 00:05:13,US
2020-05-21,VA,34137,184462,490,1491,6269,351,,191,,4778,A+,2020-05-21 17:00:00,198a3cf03f87099334678a7d8e677c2ea8fd3743,2020-05-21T17:00:00Z,1099,6269,219089,218599,218599,51,25,210,4744,1229,5973,51,US-VA,2020-07-25 00:05:13,US
2020-05-21,VI,69,1314,26,,,,,,,61,C,2020-05-20 07:09:00,b33a69bdeb6c3a02bea86f8e35fdfc13075d2962,2020-05-20T07:09:00Z,6,,1409,1383,1383,78,0,0,0,0,0,78,US-VI,2020-07-25 00:05:13,US
2020-05-21,VT,950,24751,,14,,,,,,827,B,2020-05-21 00:00:00,2b8a08e02ac6f697d5d2161db918883a52866124,2020-05-21T00:00:00Z,54,,25701,25701,25701,50,0,0,637,6,643,50,US-VT,2020-07-25 00:05:13,US
2020-05-21,WA,20988,276171,,242,3125,,,70,,,B,2020-05-20 02:59:00,8e247369b054486be358f2b875b48f0457324802,2020-05-20T02:59:00Z,1037,3125,297159,297159,297159,53,6,3125,4468,204,4672,53,US-WA,2020-07-25 00:05:13,US
2020-05-21,WI,15792,163238,220,524,2218,126,526,,,8012,A+,2020-05-21 00:00:00,81e044a124024f266efc5db876b7e27868352381,2020-05-21T00:00:00Z,487,2218,179250,179030,179030,55,6,57,8938,523,9461,79,US-UM,2020-07-25 00:05:13,US
2020-05-21,WI,15792,163238,220,524,2218,126,526,,,8012,A+,2020-05-21 00:00:00,81e044a124024f266efc5db876b7e27868352381,2020-05-21T00:00:00Z,487,2218,179250,179030,179030,55,6,57,8938,523,9461,55,US-WI,2020-07-25 00:05:13,US
2020-05-21,WV,1593,81548,,46,,12,,9,,983,B,2020-05-21 10:00:00,be9a50373ad0fbd6d89869aebbdf42ab27e837cc,2020-05-21T10:00:00Z,70,,83141,83141,83141,54,1,0,2452,48,2500,54,US-WV,2020-07-25 00:05:13,US
2020-05-21,WY,787,18053,,8,75,,,,,534,C,2020-05-20 16:54:00,c21af13dd6f419f1084833b181c95469a689a8d5,2020-05-20T16:54:00Z,11,75,18840,18840,18840,56,0,1,0,0,0,56,US-WY,2020-07-25 00:05:13,US
2020-05-20,AK,402,36643,,16,,,,,,352,C,2020-05-20 00:00:00,f750f3a5dba7e13268d53aa5c7a4aee80c031f2d,2020-05-20T00:00:00Z,10,,37045,37045,37045,2,0,0,662,3,665,2,US-AK,2020-07-25 00:05:13,US
2020-05-20,AL,12744,151706,,560,1493,,524,,309,,B,2020-05-19 00:00:00,685b69e0d86bf48379263406ebd3d487c3547062,2020-05-19T00:00:00Z,517,1493,164450,164450,164450,1,13,40,6516,368,6884,1,US-AL,2020-07-25 00:05:13,US
2020-05-20,AR,5003,91255,,78,535,,,14,101,3852,A,2020-05-20 00:00:00,8a48fa6231bfd299905ed958db9fa75618f9cde2,2020-05-20T00:00:00Z,107,535,96258,96258,96258,5,5,0,2477,80,2557,5,US-AR,2020-07-25 00:05:13,US
2020-05-20,AS,0,124,,,,,,,,,D,2020-05-19 00:00:00,db00fbb28e7cc0cf77d928b75bb4b0293ce3aefd,2020-05-19T00:00:00Z,0,,124,124,124,60,0,0,0,0,0,60,US-AS,2020-07-25 00:05:13,US
2020-05-20,AZ,14897,150538,,810,2836,298,,208,,3773,A+,2020-05-20 00:00:00,c81862eb54848deee5d0490b1024a1b08089dd4e,2020-05-20T00:00:00Z,747,2836,165435,165435,165435,4,43,36,3533,331,3864,4,US-AZ,2020-07-25 00:05:13,US
2020-05-20,CA,84057,1296063,,4681,,1345,,,,,B,2020-05-20 00:00:00,5da3ce82fc96aa345a76a945008c379968918f9b,2020-05-20T00:00:00Z,3436,,1380120,1380120,1380120,6,102,0,38542,2262,40804,6,US-CA,2020-07-25 00:05:13,US
2020-05-20,CO,22482,109355,,626,3955,,,,,3478,A,2020-05-20 00:00:00,ecb2448335a8cd4bce06a03e9fc9c1eecc4b7725,2020-05-20T00:00:00Z,968,3955,131837,131837,131837,8,47,56,224,280,504,8,US-CO,2020-07-25 00:05:13,US
